tradeTime,price,livingRoom,drawingRoom,bathRoom,floor
2017-04-25,1.5910739567701573e+24,2222.2,2222.2,2222.2,2222.2
2017-04-26,2.263054301722956e+25,2222.2,2222.2,2222.2,2222.2
2017-04-27,65941.0,1.0,1.0,1.0,1.0
2017-04-28,1.3378190315303854e+21,277.75,277.75,277.75,277.75
2017-04-29,6834580754.0,5.5,5.5,5.5,5.5
2017-04-30,8.07981297492321e+34,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-05-01,1.3889179281600003e+26,2222.2,2222.2,2222.2,2222.2
2017-05-02,111070.0,1.0,1.0,1.0,1.0
2017-05-03,1.1849142333547323e+25,2222.2,2222.2,2222.2,2222.2
2017-05-04,8.047886833363143e+24,2222.2,2222.2,2222.2,2222.2
2017-05-05,1.5685299040197794e+30,18518.5,18518.5,18518.5,18518.5
2017-05-06,1.133674796880351e+46,12345679.0,12345679.0,12345679.0,12345679.0
2017-05-07,1.1312811535561499e+58,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-05-08,3425470843327979.5,37.0,37.0,37.0,37.0
2017-05-09,189646005361182.34,37.0,37.0,37.0,37.0
2017-05-10,1.5169495840269615e+20,277.75,277.75,277.75,277.75
2017-05-11,1.140351377349491e+35,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-05-12,3357397645.5,5.5,5.5,5.5,5.5
2017-05-13,1.0057626243225634e+26,2222.2,2222.2,2222.2,2222.2
2017-05-14,1.1733446451201346e+30,18518.5,18518.5,18518.5,18518.5
2017-05-15,2.4289536855439763e+20,277.75,277.75,277.75,277.75
2017-05-16,1.408217264991987e+19,277.75,277.75,277.75,277.75
2017-05-17,2.4390500715867595e+24,2222.2,2222.2,2222.2,2222.2
2017-05-18,75724.0,1.0,1.0,1.0,1.0
2017-05-19,2398103779526813.0,37.0,37.0,37.0,37.0
2017-05-20,37048059322.5,5.5,5.5,5.5,5.5
2017-05-21,365875538989816.0,37.0,37.0,37.0,37.0
2017-05-22,1.3950376316670627e+20,277.75,277.75,277.75,277.75
2017-05-23,2.5899189294973866e+19,277.75,277.75,277.75,277.75
2017-05-24,2.035890949352496e+26,2222.2,2222.2,2222.2,2222.2
2017-05-25,1.4336434635174197e+31,18518.5,18518.5,18518.5,18518.5
2017-05-26,1.0026151822988383e+25,2222.2,2222.2,2222.2,2222.2
2017-05-27,1.958852573597814e+25,2222.2,2222.2,2222.2,2222.2
2017-05-28,2.806803613602974e+21,277.75,277.75,277.75,277.75
2017-05-30,6.648685686942551e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-05-31,1.2255971134298519e+44,12345679.0,12345679.0,12345679.0,12345679.0
2017-06-01,1.1841441021860423e+30,18518.5,18518.5,18518.5,18518.5
2017-06-02,2.6984370055037376e+16,37.0,37.0,37.0,37.0
2017-06-03,1.5083129362901508e+31,18518.5,18518.5,18518.5,18518.5
2017-06-04,4.316663826826299e+65,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-06-05,341255579152418.3,37.0,37.0,37.0,37.0
2017-06-06,2.4475779605532624e+21,277.75,277.75,277.75,277.75
2017-06-07,1.2753441889478277e+29,18518.5,18518.5,18518.5,18518.5
2017-06-08,8.321260519558045e+28,18518.5,18518.5,18518.5,18518.5
2017-06-09,2.038594258779511e+20,277.75,277.75,277.75,277.75
2017-06-10,2.4768671955276713e+20,277.75,277.75,277.75,277.75
2017-06-11,9.63821607947311e+44,12345679.0,12345679.0,12345679.0,12345679.0
2017-06-12,1.0730788441189314e+29,18518.5,18518.5,18518.5,18518.5
2017-06-13,1.2000109421909495e+30,18518.5,18518.5,18518.5,18518.5
2017-06-14,1.2409352148687684e+32,18518.5,18518.5,18518.5,18518.5
2017-06-15,1.1098393443758224e+34,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-06-16,209462373589967.0,37.0,37.0,37.0,37.0
2017-06-17,1.7842946115313474e+24,2222.2,2222.2,2222.2,2222.2
2017-06-18,9.239520973930716e+67,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-06-19,1.098423063734078e+36,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-06-20,9.938278201182533e+29,18518.5,18518.5,18518.5,18518.5
2017-06-21,1841223577700356.2,37.0,37.0,37.0,37.0
2017-06-22,2.0886236377272762e+19,277.75,277.75,277.75,277.75
2017-06-23,1.383258507357143e+32,18518.5,18518.5,18518.5,18518.5
2017-06-24,1.591516031768146e+36,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-06-25,2.8274746611537163e+25,2222.2,2222.2,2222.2,2222.2
2017-06-26,1.2123444135107314e+36,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-06-27,9.05426015182366e+50,111111111.1,111111111.1,111111111.1,111111111.1
2017-06-28,5.352554557236548e+56,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-06-29,9.21980262661603e+34,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-06-30,1.0721018296874279e+36,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-07-01,2945186869041850.0,37.0,37.0,37.0,37.0
2017-07-02,9.543587151850081e+30,18518.5,18518.5,18518.5,18518.5
2017-07-03,2.482633668537489e+25,2222.2,2222.2,2222.2,2222.2
2017-07-04,2252619059037747.0,37.0,37.0,37.0,37.0
2017-07-05,1.945919203945235e+24,2222.2,2222.2,2222.2,2222.2
2017-07-06,9.439484488564051e+30,18518.5,18518.5,18518.5,18518.5
2017-07-07,1.3387394699664517e+35,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-07-08,379952308960573.0,37.0,37.0,37.0,37.0
2017-07-09,8.373915980798588e+74,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2017-07-10,1.1861775506459075e+20,277.75,277.75,277.75,277.75
2017-07-11,1.9384605860852694e+29,18518.5,18518.5,18518.5,18518.5
2017-07-12,8.297782660838691e+55,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-07-13,1.297290142507726e+56,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-07-14,2.215279385746142e+25,2222.2,2222.2,2222.2,2222.2
2017-07-15,1.5035806855862555e+35,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-07-16,1.1233274034215593e+29,18518.5,18518.5,18518.5,18518.5
2017-07-17,1.286877227780371e+56,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-07-18,3.0364525062154256e+20,277.75,277.75,277.75,277.75
2017-07-19,1.1676693471579988e+35,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-07-20,1.5256359983316253e+25,2222.2,2222.2,2222.2,2222.2
2017-07-21,1.538117454523072e+45,12345679.0,12345679.0,12345679.0,12345679.0
2017-07-22,1.834933305623736e+26,2222.2,2222.2,2222.2,2222.2
2017-07-23,1.3052320937427846e+46,12345679.0,12345679.0,12345679.0,12345679.0
2017-07-24,1.7098156993989742e+30,18518.5,18518.5,18518.5,18518.5
2017-07-25,7.485606698627582e+43,12345679.0,12345679.0,12345679.0,12345679.0
2017-07-26,4.948425457185579e+55,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-07-27,7.798746094027645e+45,12345679.0,12345679.0,12345679.0,12345679.0
2017-07-28,8.757762654393731e+44,12345679.0,12345679.0,12345679.0,12345679.0
2017-07-29,377128886916871.0,37.0,37.0,37.0,37.0
2017-07-30,6.01651435496666e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-07-31,3.5599214292564625e+70,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2017-08-02,1.3620916115236347e+30,18518.5,18518.5,18518.5,18518.5
2017-08-03,73999.0,1.0,1.0,1.0,1.0
2017-08-04,1.5060821865421787e+27,2222.2,2222.2,2222.2,2222.2
2017-08-05,1.5035939745171927e+31,18518.5,18518.5,18518.5,18518.5
2017-08-06,1.2721173925700119e+46,12345679.0,12345679.0,12345679.0,12345679.0
2017-08-07,1.8044703716098718e+39,1388888.875,1388888.875,1388888.875,1388888.875
2017-08-08,236716530220579.34,37.0,37.0,37.0,37.0
2017-08-09,6.533573933108718e+38,1388888.875,1388888.875,1388888.875,1388888.875
2017-08-10,1.011226662872745e+37,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-08-11,1.9108644512824076e+20,277.75,277.75,277.75,277.75
2017-08-12,3233880450.5,5.5,5.5,5.5,5.5
2017-08-13,4.60404809397454e+60,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2017-08-14,1.5851518513450751e+41,1388888.875,1388888.875,1388888.875,1388888.875
2017-08-15,1.6488435861500342e+19,277.75,277.75,277.75,277.75
2017-08-16,2215637371392269.8,37.0,37.0,37.0,37.0
2017-08-17,5.406857757889174e+45,12345679.0,12345679.0,12345679.0,12345679.0
2017-08-18,1.3164684311767542e+31,18518.5,18518.5,18518.5,18518.5
2017-08-19,78818.0,1.0,1.0,1.0,1.0
2017-08-20,5.097319927582241e+54,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-08-21,5.579167213645225e+49,111111111.1,111111111.1,111111111.1,111111111.1
2017-08-22,1.300678348852625e+21,277.75,277.75,277.75,277.75
2017-08-23,2.349627524888164e+20,277.75,277.75,277.75,277.75
2017-08-24,1.8116100958515623e+31,18518.5,18518.5,18518.5,18518.5
2017-08-25,1.688828352415752e+20,277.75,277.75,277.75,277.75
2017-08-26,1.0099455045130695e+41,1388888.875,1388888.875,1388888.875,1388888.875
2017-08-27,6.100370295753479e+74,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2017-08-28,5.276316931768102e+65,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-08-29,4.376343293557447e+63,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2017-08-30,8.24508224615996e+56,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-08-31,8.124972974005318e+62,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2017-09-01,2989037761966150.5,37.0,37.0,37.0,37.0
2017-09-02,9.464443660728808e+36,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-09-03,7.473008551215746e+61,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2017-09-04,4.4520102372100046e+50,111111111.1,111111111.1,111111111.1,111111111.1
2017-09-05,8.636962670864714e+40,1388888.875,1388888.875,1388888.875,1388888.875
2017-09-06,8.614087483697829e+34,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-09-07,6.871079537003276e+40,1388888.875,1388888.875,1388888.875,1388888.875
2017-09-08,1.0076228513742082e+34,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-09-09,1.4371112344083968e+36,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-09-10,2.892597957681639e+116,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2017-09-11,1.3489965293757352e+45,12345679.0,12345679.0,12345679.0,12345679.0
2017-09-12,6.497789172848884e+45,12345679.0,12345679.0,12345679.0,12345679.0
2017-09-13,7.694959639863648e+48,111111111.1,111111111.1,111111111.1,111111111.1
2017-09-14,1.2557020317221292e+26,2222.2,2222.2,2222.2,2222.2
2017-09-15,8.08382495089761e+39,1388888.875,1388888.875,1388888.875,1388888.875
2017-09-16,1.0121647820815845e+47,12345679.0,12345679.0,12345679.0,12345679.0
2017-09-17,8.648059184848733e+39,1388888.875,1388888.875,1388888.875,1388888.875
2017-09-18,4.797812353510674e+65,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-09-19,7.37083890406116e+36,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-09-20,9.976725583327169e+38,1388888.875,1388888.875,1388888.875,1388888.875
2017-09-21,1.1047016306345309e+47,12345679.0,12345679.0,12345679.0,12345679.0
2017-09-22,1.1668140768942291e+24,2222.2,2222.2,2222.2,2222.2
2017-09-23,8.187932448717281e+35,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-09-24,3.975205511506992e+90,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2017-09-25,3.8750846154401605e+66,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-09-26,9.501125000075245e+47,12345679.0,12345679.0,12345679.0,12345679.0
2017-09-27,2.03425191068503e+31,18518.5,18518.5,18518.5,18518.5
2017-09-28,8.033104595368102e+35,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-09-29,4.105154212437181e+54,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-09-30,9.413639832637576e+40,1388888.875,1388888.875,1388888.875,1388888.875
2017-10-01,1.7422905830956295e+24,2222.2,2222.2,2222.2,2222.2
2017-10-03,4910588892.0,5.5,5.5,5.5,5.5
2017-10-04,3166681014.5,5.5,5.5,5.5,5.5
2017-10-05,2.577815238136162e+19,277.75,277.75,277.75,277.75
2017-10-06,2340270044519334.5,37.0,37.0,37.0,37.0
2017-10-07,1.458574977830554e+29,18518.5,18518.5,18518.5,18518.5
2017-10-08,9.46710909185228e+40,1388888.875,1388888.875,1388888.875,1388888.875
2017-10-09,1.2518514221499514e+24,2222.2,2222.2,2222.2,2222.2
2017-10-10,9.791786869841483e+30,18518.5,18518.5,18518.5,18518.5
2017-10-11,1.203299168369323e+52,111111111.1,111111111.1,111111111.1,111111111.1
2017-10-12,1.114522136774952e+26,2222.2,2222.2,2222.2,2222.2
2017-10-13,1.5271490277239742e+19,277.75,277.75,277.75,277.75
2017-10-14,2.0718777520963535e+20,277.75,277.75,277.75,277.75
2017-10-15,7.273699691417507e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-10-16,5.76278110300462e+74,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2017-10-17,9.133976918210613e+65,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-10-18,1.2534080529609908e+44,12345679.0,12345679.0,12345679.0,12345679.0
2017-10-19,7.556489465803906e+38,1388888.875,1388888.875,1388888.875,1388888.875
2017-10-20,9.034828654520051e+25,2222.2,2222.2,2222.2,2222.2
2017-10-21,8.080785585696846e+30,18518.5,18518.5,18518.5,18518.5
2017-10-22,1.16380803690333e+46,12345679.0,12345679.0,12345679.0,12345679.0
2017-10-23,1.369375774746547e+46,12345679.0,12345679.0,12345679.0,12345679.0
2017-10-24,1.9829142993650622e+19,277.75,277.75,277.75,277.75
2017-10-25,8.057724323146951e+41,1388888.875,1388888.875,1388888.875,1388888.875
2017-10-26,1.135172824631433e+47,12345679.0,12345679.0,12345679.0,12345679.0
2017-10-27,9.760013711881537e+45,12345679.0,12345679.0,12345679.0,12345679.0
2017-10-28,2132529637038298.2,37.0,37.0,37.0,37.0
2017-10-29,5.593517268963295e+64,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-10-30,3.1220376922558028e+112,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19
2017-10-31,5.021546659734454e+66,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-11-01,1.8492782763306457e+24,2222.2,2222.2,2222.2,2222.2
2017-11-02,1.0203017126023955e+31,18518.5,18518.5,18518.5,18518.5
2017-11-03,8.004457962710966e+49,111111111.1,111111111.1,111111111.1,111111111.1
2017-11-04,1.7393330526243354e+25,2222.2,2222.2,2222.2,2222.2
2017-11-05,8.143699125109745e+57,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-11-06,9.74764208044906e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2017-11-07,7.68539304074031e+44,12345679.0,12345679.0,12345679.0,12345679.0
2017-11-08,3.1289326509569985e+77,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2017-11-09,8.569854156220606e+70,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2017-11-10,2.287340046399426e+19,277.75,277.75,277.75,277.75
2017-11-11,1.218762320714116e+57,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-11-12,5.345204409486238e+65,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-11-13,6.682174530472146e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-11-14,3.880930819824085e+66,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-11-15,4.3618862764607326e+55,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-11-16,1.046022233128757e+34,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-11-17,1.061925948622877e+31,18518.5,18518.5,18518.5,18518.5
2017-11-18,1.710598080882794e+19,277.75,277.75,277.75,277.75
2017-11-19,3.43698513673433e+83,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2017-11-20,5.720697312081921e+69,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2017-11-21,9.146270907465107e+52,111111111.1,111111111.1,111111111.1,111111111.1
2017-11-22,1.0646185521332659e+25,2222.2,2222.2,2222.2,2222.2
2017-11-23,1.0229770372704864e+29,18518.5,18518.5,18518.5,18518.5
2017-11-24,7.674587917223844e+38,1388888.875,1388888.875,1388888.875,1388888.875
2017-11-25,1.1213186419484697e+24,2222.2,2222.2,2222.2,2222.2
2017-11-26,5.254131779195883e+80,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2017-11-27,3.61889480091733e+91,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2017-11-28,7.323578848547557e+65,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-11-29,4.619412771022203e+95,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2017-11-30,5.0192307123696706e+60,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2017-12-01,2539140515.0,5.5,5.5,5.5,5.5
2017-12-02,6.976932703764071e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-12-03,6.40498731070411e+39,1388888.875,1388888.875,1388888.875,1388888.875
2017-12-04,4.29455457760134e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2017-12-05,3.385267256098999e+19,277.75,277.75,277.75,277.75
2017-12-06,2.9469334388359763e+89,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2017-12-07,7.64509679819822e+39,1388888.875,1388888.875,1388888.875,1388888.875
2017-12-08,1.0027164994456444e+29,18518.5,18518.5,18518.5,18518.5
2017-12-09,5.255882564317219e+46,12345679.0,12345679.0,12345679.0,12345679.0
2017-12-10,5.581436435906469e+55,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-12-11,4.1008091939235914e+67,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-12-12,4.466776535177365e+56,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-12-13,7.341263587991758e+49,111111111.1,111111111.1,111111111.1,111111111.1
2017-12-14,1.2374945679416096e+34,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-12-15,1.2048893988849357e+24,2222.2,2222.2,2222.2,2222.2
